time,queue_bytes,queue_packets,queue_capacity_bytes,queue_delay_ms,arrival_rate_mbps,departure_rate_mbps,throughput_mbps,rtt_ms,packet_loss,packet_drop_rate,dropped_packets,drop_reason
87.59,0.0,0,100000,0.0,8.226,8.226,8.226,20.0,0,0.0,0,None
87.69,0.0,0,100000,0.0,5.534,5.534,5.534,20.0,0,0.0,0,None
87.79,0.0,0,100000,0.0,6.505,6.505,6.505,20.0,0,0.0,0,None
87.89,0.0,0,100000,0.0,6.295,6.295,6.295,20.15,0,0.0,0,None
87.99,0.0,0,100000,0.0,7.818,7.818,7.818,20.0,0,0.0,0,None
88.09,0.0,0,100000,0.0,9.497,9.497,9.497,20.0,0,0.0,0,None
88.19,0.0,0,100000,0.0,5.897,5.897,5.897,20.0,0,0.0,0,None
88.29,0.0,0,100000,0.0,6.012,6.012,6.012,20.0,0,0.0,0,None
88.39,0.0,0,100000,0.0,7.912,7.912,7.912,20.23,0,0.0,0,None
88.49,0.0,0,100000,0.0,7.531,7.531,7.531,20.0,0,0.0,0,None
88.59,0.0,0,100000,0.0,8.977,8.977,8.977,20.0,0,0.0,0,None
88.69,0.0,0,100000,0.0,7.503,7.503,7.503,20.0,0,0.0,0,None
88.79,0.0,0,100000,0.0,6.404,6.404,6.404,20.69,0,0.0,0,None
88.89,0.0,0,100000,0.0,7.57,7.57,7.57,20.0,0,0.0,0,None
88.99,0.0,0,100000,0.0,8.21,8.21,8.21,20.19,0,0.0,0,None
89.09,0.0,0,100000,0.0,7.873,7.873,7.873,20.07,0,0.0,0,None
89.19,0.0,0,100000,0.0,7.498,7.498,7.498,20.0,0,0.0,0,None
89.29,0.0,0,100000,0.0,8.16,8.16,8.16,20.38,0,0.0,0,None
89.39,0.0,0,100000,0.0,8.265,8.265,8.265,20.11,0,0.0,0,None
89.49,0.0,0,100000,0.0,8.492,8.492,8.492,20.25,0,0.0,0,None
89.59,0.0,0,100000,0.0,7.574,7.574,7.574,21.96,0,0.0,0,None
89.69,0.0,0,100000,0.0,6.546,6.546,6.546,20.0,0,0.0,0,None
89.79,0.0,0,100000,0.0,6.864,6.864,6.864,20.86,0,0.0,0,None
89.89,0.0,0,100000,0.0,8.067,8.067,8.067,20.0,0,0.0,0,None
89.99,0.0,0,100000,0.0,5.559,5.559,5.559,20.14,0,0.0,0,None
90.09,0.0,0,100000,0.0,6.893,6.893,6.893,20.0,0,0.0,0,None
90.19,0.0,0,100000,0.0,5.878,5.878,5.878,20.0,0,0.0,0,None
90.29,0.0,0,100000,0.0,6.275,6.275,6.275,20.0,0,0.0,0,None
90.39,0.0,0,100000,0.0,7.655,7.655,7.655,20.16,0,0.0,0,None
90.49,0.0,0,100000,0.0,6.22,6.22,6.22,20.0,0,0.0,0,None
90.59,0.0,0,100000,0.0,5.907,5.907,5.907,20.38,0,0.0,0,None
90.69,0.0,0,100000,0.0,4.072,4.072,4.072,20.0,0,0.0,0,None
90.79,0.0,0,100000,0.0,6.442,6.442,6.442,20.0,0,0.0,0,None
90.89,0.0,0,100000,0.0,6.155,6.155,6.155,20.0,0,0.0,0,None
90.99,0.0,0,100000,0.0,7.803,7.803,7.803,20.63,0,0.0,0,None
91.09,0.0,0,100000,0.0,4.656,4.656,4.656,20.0,0,0.0,0,None
91.19,0.0,0,100000,0.0,5.1,5.1,5.1,20.18,0,0.0,0,None
91.29,0.0,0,100000,0.0,4.942,4.942,4.942,20.0,0,0.0,0,None
91.39,0.0,0,100000,0.0,6.334,6.334,6.334,20.38,0,0.0,0,None
91.49,0.0,0,100000,0.0,4.121,4.121,4.121,20.34,0,0.0,0,None
91.59,0.0,0,100000,0.0,4.359,4.359,4.359,20.92,0,0.0,0,None
91.69,0.0,0,100000,0.0,4.538,4.538,4.538,20.0,0,0.0,0,None
91.79,0.0,0,100000,0.0,3.814,3.814,3.814,20.33,0,0.0,0,None
91.89,0.0,0,100000,0.0,2.833,2.833,2.833,20.05,0,0.0,0,None
91.99,0.0,0,100000,0.0,3.378,3.378,3.378,20.65,0,0.0,0,None
92.09,0.0,0,100000,0.0,4.208,4.208,4.208,20.0,0,0.0,0,None
92.19,0.0,0,100000,0.0,1.463,1.463,1.463,20.37,0,0.0,0,None
92.29,0.0,0,100000,0.0,2.629,2.629,2.629,20.0,0,0.0,0,None
92.39,0.0,0,100000,0.0,1.405,1.405,1.405,20.0,0,0.0,0,None
92.49,0.0,0,100000,0.0,3.456,3.456,3.456,20.05,0,0.0,0,None
92.59,0.0,0,100000,0.0,0.5,0.5,0.5,20.13,0,0.0,0,None
92.69,0.0,0,100000,0.0,0.914,0.914,0.914,20.0,0,0.0,0,None
92.79,0.0,0,100000,0.0,1.825,1.825,1.825,20.11,0,0.0,0,None
92.89,0.0,0,100000,0.0,3.043,3.043,3.043,20.79,0,0.0,0,None
92.99,0.0,0,100000,0.0,0.882,0.882,0.882,20.49,0,0.0,0,None
93.09,0.0,0,100000,0.0,0.5,0.5,0.5,20.43,0,0.0,0,None
93.19,0.0,0,100000,0.0,2.833,2.833,2.833,20.0,0,0.0,0,None
93.29,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
93.39,0.0,0,100000,0.0,0.5,0.5,0.5,20.48,0,0.0,0,None
93.49,0.0,0,100000,0.0,0.583,0.583,0.583,20.44,0,0.0,0,None
93.59,0.0,0,100000,0.0,0.5,0.5,0.5,20.74,0,0.0,0,None
93.69,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
93.79,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
93.89,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
93.99,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
94.09,0.0,0,100000,0.0,0.5,0.5,0.5,20.5,0,0.0,0,None
94.19,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
94.29,0.0,0,100000,0.0,0.5,0.5,0.5,20.32,0,0.0,0,None
94.39,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
94.49,0.0,0,100000,0.0,1.239,1.239,1.239,20.16,0,0.0,0,None
94.59,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
94.69,0.0,0,100000,0.0,0.5,0.5,0.5,20.04,0,0.0,0,None
94.79,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
94.89,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
94.99,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
95.1,0.0,0,100000,0.0,0.5,0.5,0.5,20.6,0,0.0,0,None
95.2,0.0,0,100000,0.0,0.5,0.5,0.5,20.39,0,0.0,0,None
95.3,0.0,0,100000,0.0,0.5,0.5,0.5,20.23,0,0.0,0,None
95.4,0.0,0,100000,0.0,0.979,0.979,0.979,20.76,0,0.0,0,None
95.5,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
95.6,0.0,0,100000,0.0,0.792,0.792,0.792,20.87,0,0.0,0,None
95.7,0.0,0,100000,0.0,0.5,0.5,0.5,20.47,0,0.0,0,None
95.8,0.0,0,100000,0.0,0.5,0.5,0.5,20.0,0,0.0,0,None
95.9,0.0,0,100000,0.0,0.543,0.543,0.543,20.57,0,0.0,0,None
96.0,0.0,0,100000,0.0,0.557,0.557,0.557,20.0,0,0.0,0,None
96.1,0.0,0,100000,0.0,0.964,0.964,0.964,20.0,0,0.0,0,None
96.2,0.0,0,100000,0.0,1.972,1.972,1.972,20.0,0,0.0,0,None
96.3,0.0,0,100000,0.0,0.808,0.808,0.808,20.0,0,0.0,0,None
96.4,0.0,0,100000,0.0,1.629,1.629,1.629,20.0,0,0.0,0,None
96.5,0.0,0,100000,0.0,0.885,0.885,0.885,20.61,0,0.0,0,None
96.6,0.0,0,100000,0.0,2.945,2.945,2.945,20.0,0,0.0,0,None
96.7,0.0,0,100000,0.0,0.638,0.638,0.638,20.18,0,0.0,0,None
96.8,0.0,0,100000,0.0,3.851,3.851,3.851,20.0,0,0.0,0,None
96.9,0.0,0,100000,0.0,1.889,1.889,1.889,20.0,0,0.0,0,None
97.0,0.0,0,100000,0.0,0.5,0.5,0.5,20.14,0,0.0,0,None
97.1,0.0,0,100000,0.0,2.603,2.603,2.603,20.0,0,0.0,0,None
97.2,0.0,0,100000,0.0,1.896,1.896,1.896,20.0,0,0.0,0,None
97.3,0.0,0,100000,0.0,3.989,3.989,3.989,20.0,0,0.0,0,None
97.4,0.0,0,100000,0.0,2.468,2.468,2.468,20.99,0,0.0,0,None
97.5,0.0,0,100000,0.0,2.989,2.989,2.989,20.46,0,0.0,0,None
97.6,0.0,0,100000,0.0,1.532,1.532,1.532,20.05,0,0.0,0,None
97.7,0.0,0,100000,0.0,3.532,3.532,3.532,20.63,0,0.0,0,None
97.8,0.0,0,100000,0.0,1.442,1.442,1.442,20.0,0,0.0,0,None
97.9,0.0,0,100000,0.0,2.724,2.724,2.724,20.27,0,0.0,0,None
98.0,0.0,0,100000,0.0,5.811,5.811,5.811,20.1,0,0.0,0,None
98.1,0.0,0,100000,0.0,6.112,6.112,6.112,20.13,0,0.0,0,None
98.2,0.0,0,100000,0.0,5.947,5.947,5.947,20.64,0,0.0,0,None
98.3,0.0,0,100000,0.0,4.54,4.54,4.54,20.37,0,0.0,0,None
98.4,0.0,0,100000,0.0,5.902,5.902,5.902,20.14,0,0.0,0,None
98.5,0.0,0,100000,0.0,6.209,6.209,6.209,20.0,0,0.0,0,None
98.6,0.0,0,100000,0.0,5.071,5.071,5.071,20.0,0,0.0,0,None
98.7,0.0,0,100000,0.0,8.507,8.507,8.507,20.0,0,0.0,0,None
98.8,0.0,0,100000,0.0,7.989,7.989,7.989,20.05,0,0.0,0,None
98.9,0.0,0,100000,0.0,6.898,6.898,6.898,20.0,0,0.0,0,None
99.0,0.0,0,100000,0.0,7.413,7.413,7.413,21.21,0,0.0,0,None
99.1,0.0,0,100000,0.0,7.839,7.839,7.839,20.76,0,0.0,0,None
99.2,0.0,0,100000,0.0,5.339,5.339,5.339,20.3,0,0.0,0,None
99.3,0.0,0,100000,0.0,7.681,7.681,7.681,20.04,0,0.0,0,None
99.4,0.0,0,100000,0.0,7.339,7.339,7.339,20.0,0,0.0,0,None
99.5,0.0,0,100000,0.0,7.124,7.124,7.124,20.0,0,0.0,0,None
99.6,0.0,0,100000,0.0,8.146,8.146,8.146,20.04,0,0.0,0,None
99.7,9907.44,6,100000,7.93,10.787,9.995,9.995,28.06,0,0.0,0,None
99.8,6288.01,4,100000,5.12,9.534,9.824,9.824,24.5,0,0.0,0,None
99.9,0.0,0,100000,0.0,8.203,8.706,8.706,20.17,0,0.0,0,None
100.0,0.0,0,100000,0.0,9.687,9.687,9.687,20.0,0,0.0,0,None
